back_test_date,cal_beta_date,hold_period,Hedge_return,Stock_retrun,Future_retrun
95,110,35,-47960.346619352975,-3999.9999999999145,-43960.34661935306
95,110,40,-36641.30848465596,-21999.999999999887,-14641.30848465607
95,110,45,-47746.599830835105,-23999.999999999844,-23746.59983083526
95,110,50,-25160.69708852032,-3999.9999999999145,-21160.697088520406
95,110,55,-121683.31790764673,-137999.9999999999,16316.682092353176
95,110,60,-163574.0544114923,-179999.9999999997,16425.94558850739
95,110,65,-165007.13624613418,-171999.99999999988,6992.863753865718
95,110,70,-153368.18380382177,-161999.99999999974,8631.816196177972
95,110,75,-131072.10239605658,-166000.0,34927.897603943406
95,110,80,-176741.1478114344,-213999.9999999997,37258.85218856531
95,110,85,-151689.64609996538,-163999.9999999997,12310.353900034332
95,110,90,-128655.58097692455,-127999.99999999975,-655.5809769248023
95,115,5,6114.819597803325,32000.00000000003,-25885.180402196704
95,115,10,-11107.800530716255,12000.0000000001,-23107.800530716355
95,115,15,2453.2620479956313,64000.00000000006,-61546.73795200443
95,115,20,-13251.63006918288,40000.00000000021,-53251.63006918309
95,115,25,-15438.221189952415,28000.000000000113,-43438.22118995253
95,115,30,-12923.78784275434,1999.9999999999573,-14923.787842754298
95,115,35,-48697.30006502356,-3999.9999999999145,-44697.30006502365
95,115,40,-36886.756111134484,-21999.999999999887,-14886.756111134595
95,115,45,-48144.68901606893,-23999.999999999844,-24144.689016069085
95,115,50,-25515.43607106764,-3999.9999999999145,-21515.436071067725
95,115,55,-121409.78423435724,-137999.9999999999,16590.215765642675
95,115,60,-163298.68903949775,-179999.9999999997,16701.310960501956
95,115,65,-164889.9075290101,-171999.99999999988,7110.09247098979
95,115,70,-153223.47960612175,-161999.99999999974,8776.520393877998
95,115,75,-130486.56937667125,-166000.0,35513.43062332874
95,115,80,-176116.5385530077,-213999.9999999997,37883.461446992005
95,115,85,-151483.27471252822,-163999.9999999997,12516.7252874715
95,115,90,-128666.57116915494,-127999.99999999975,-666.5711691551824
95,120,5,6279.217359163671,32000.00000000003,-25720.782640836358
95,120,10,-10961.042014137065,12000.0000000001,-22961.042014137165
95,120,15,2844.147712345977,64000.00000000006,-61155.85228765408
95,120,20,-12913.426949245579,40000.00000000021,-52913.42694924579
95,120,25,-15162.343401575188,28000.000000000113,-43162.3434015753
95,120,30,-12829.006300796947,1999.9999999999573,-14829.006300796906
95,120,35,-48413.42581901221,-3999.9999999999145,-44413.4258190123
95,120,40,-36792.2097591075,-21999.999999999887,-14792.209759107616
95,120,45,-47991.34518143811,-23999.999999999844,-23991.345181438264
95,120,50,-25378.790721496305,-3999.9999999999145,-21378.790721496393
95,120,55,-121515.14932318332,-137999.9999999999,16484.85067681659
95,120,60,-163404.7596981151,-179999.9999999997,16595.240301884623
95,120,65,-164935.06399564983,-171999.99999999988,7064.936004350039
95,120,70,-153279.2196196302,-161999.99999999974,8720.780380369555
95,120,75,-130712.11651993959,-166000.0,35287.8834800604
95,120,80,-176357.13785182263,-213999.9999999997,37642.86214817708
95,120,85,-151562.7689090086,-163999.9999999997,12437.231090991103
95,120,90,-128662.33775040746,-127999.99999999975,-662.3377504077063
95,125,5,6787.370845632206,32000.00000000003,-25212.629154367824
95,125,10,-10507.411433941978,12000.0000000001,-22507.411433942078
95,125,15,4052.3753153655853,64000.00000000006,-59947.62468463447
95,125,20,-11868.041092962667,40000.00000000021,-51868.04109296288
95,125,25,-14309.605147458456,28000.000000000113,-42309.60514745857
95,125,30,-12536.036551087622,1999.9999999999573,-14536.036551087578
95,125,35,-47535.97051405152,-3999.9999999999145,-43535.97051405161
95,125,40,-36499.96698148182,-21999.999999999887,-14499.966981481935
95,125,45,-47517.35938290093,-23999.999999999844,-23517.35938290109
95,125,50,-24956.419940898,-3999.9999999999145,-20956.419940898082
95,125,55,-121840.83281665672,-137999.9999999999,16159.16718334319
95,125,60,-163732.62410783942,-179999.9999999997,16267.375892160286
95,125,65,-165074.64263570987,-171999.99999999988,6925.357364290009
95,125,70,-153451.5120034543,-161999.99999999974,8548.487996545457
95,125,75,-131409.28274815608,-166000.0,34590.71725184391
95,125,80,-177100.83029339247,-213999.9999999997,36899.169706607245
95,125,85,-151808.48547328095,-163999.9999999997,12191.514526718762
95,125,90,-128649.25225290183,-127999.99999999975,-649.2522529020807
95,130,5,7217.26934468139,32000.00000000003,-24782.73065531864
95,130,10,-10123.639383288633,12000.0000000001,-22123.639383288733
95,130,15,5074.537411817299,64000.00000000006,-58925.46258818276
95,130,20,-10983.643322386517,40000.00000000021,-50983.64332238673
95,130,25,-13588.187494547605,28000.000000000113,-41588.18749454772
95,130,30,-12288.183768374001,1999.9999999999573,-14288.18376837396
95,130,35,-46793.64220453455,-3999.9999999999145,-42793.64220453464
95,130,40,-36252.729218080145,-21999.999999999887,-14252.729218080258
95,130,45,-47116.36679151314,-23999.999999999844,-23116.366791513294
95,130,50,-24599.09372065826,-3999.9999999999145,-20599.093720658348
95,130,55,-122116.36146840785,-137999.9999999999,15883.638531592067
95,130,60,-164009.9978175264,-179999.9999999997,15990.002182473327
95,130,65,-165192.72634360322,-171999.99999999988,6807.273656396669
95,130,70,-153597.27158038513,-161999.99999999974,8402.728419614616
95,130,75,-131999.08626831084,-166000.0,34000.913731689165
95,130,80,-177729.99504951166,-213999.9999999997,36270.00495048805
95,130,85,-152016.3620007182,-163999.9999999997,11983.63799928153
95,130,90,-128638.18190528684,-127999.99999999975,-638.1819052870819
95,135,5,7352.240256123223,32000.00000000003,-24647.759743876806
95,135,10,-10003.150329297632,12000.0000000001,-22003.150329297732
95,135,15,5395.455372927929,64000.00000000006,-58604.54462707213
95,135,20,-10705.977842195723,40000.00000000021,-50705.977842195934
95,135,25,-13361.691244016441,28000.000000000113,-41361.691244016554
95,135,30,-12210.367921004814,1999.9999999999573,-14210.367921004772
95,135,35,-46560.58084529235,-3999.9999999999145,-42560.58084529244
95,135,40,-36175.10646214364,-21999.999999999887,-14175.10646214375
95,135,45,-46990.47117740716,-23999.999999999844,-22990.47117740732
95,135,50,-24486.90759827241,-3999.9999999999145,-20486.907598272493
95,135,55,-122202.86643024754,-137999.9999999999,15797.133569752375
95,135,60,-164097.0820536641,-179999.9999999997,15902.917946335603
95,135,65,-165229.79989867736,-171999.99999999988,6770.200101322515
95,135,70,-153643.03424992977,-161999.99999999974,8356.965750069958
95,135,75,-132184.26095224894,-166000.0,33815.73904775108
95,135,80,-177927.52758514113,-213999.9999999997,36072.47241485858
95,135,85,-152081.6269049633,-163999.9999999997,11918.373095036406
95,135,90,-128634.70625949863,-127999.99999999975,-634.7062594988806
95,140,5,7506.447028937222,32000.00000000003,-24493.552971062807
95,140,10,-9865.489347558103,12000.0000000001,-21865.489347558203
95,140,15,5762.1101031380385,64000.00000000006,-58237.88989686202
95,140,20,-10388.739874661347,40000.00000000021,-50388.73987466156
95,140,25,-13102.915071611842,28000.000000000113,-41102.915071611955
95,140,30,-12121.461870298033,1999.9999999999573,-14121.46187029799
95,140,35,-46294.303914267315,-3999.9999999999145,-42294.3039142674
95,140,40,-36086.42102198451,-21999.999999999887,-14086.421021984626
95,140,45,-46846.63310033316,-23999.999999999844,-22846.633100333314
95,140,50,-24358.732870082233,-3999.9999999999145,-20358.73287008232
95,140,55,-122301.699955599,-137999.9999999999,15698.300044400914
95,140,60,-164196.57741065856,-179999.9999999997,15803.422589341162
95,140,65,-165272.157123828,-171999.99999999988,6727.842876171888
95,140,70,-153695.31894972507,-161999.99999999974,8304.681050274652
95,140,75,-132395.8264674544,-166000.0,33604.1735325456
95,140,80,-178153.2121753968,-213999.9999999997,35846.7878246029
95,140,85,-152156.19327007222,-163999.9999999997,11843.80672992749
95,140,90,-128630.73526964076,-127999.99999999975,-630.73526964101
95,145,5,7651.658622408475,32000.00000000003,-24348.341377591554
95,145,10,-9735.858397163165,12000.0000000001,-21735.858397163265
95,145,15,6107.377153709167,64000.00000000006,-57892.62284629089
95,145,20,-10090.007011411486,40000.00000000021,-50090.0070114117
95,145,25,-12859.233813898285,28000.000000000113,-40859.2338138984
95,145,30,-12037.741881501304,1999.9999999999573,-14037.741881501262
95,145,35,-46043.5594316925,-3999.9999999999145,-42043.559431692585
95,145,40,-36002.90877509547,-21999.999999999887,-14002.908775095582
95,145,45,-46711.18537652306,-23999.999999999844,-22711.185376523223
95,145,50,-24238.034821717716,-3999.9999999999145,-20238.034821717803
95,145,55,-122394.76833024152,-137999.9999999999,15605.231669758396
95,145,60,-164290.26901102412,-179999.9999999997,15709.73098897559
95,145,65,-165312.04357010336,-171999.99999999988,6687.956429896522
95,145,70,-153744.55378184625,-161999.99999999974,8255.446218153498
95,145,75,-132595.05095692354,-166000.0,33404.94904307646
95,145,80,-178365.73214695774,-213999.9999999997,35634.267853041965
95,145,85,-152226.41003486948,-163999.9999999997,11773.589965130233
95,145,90,-128626.99591530245,-127999.99999999975,-626.9959153026952
95,150,5,7002.3237286855,32000.00000000003,-24997.67627131453
95,150,10,-10315.522164950196,12000.0000000001,-22315.522164950296
95,150,15,4563.465002968696,64000.00000000006,-59436.53499703136
95,150,20,-11425.834732689938,40000.00000000021,-51425.83473269015
95,150,25,-13948.890223536411,28000.000000000113,-41948.890223536524
95,150,30,-12412.108064863762,1999.9999999999573,-14412.10806486372
95,150,35,-47164.80008508825,-3999.9999999999145,-43164.80008508834
95,150,40,-36376.346010112116,-21999.999999999887,-14376.34601011223
95,150,45,-47316.859697992855,-23999.999999999844,-23316.859697993008
95,150,50,-24777.753810634815,-3999.9999999999145,-20777.7538106349
95,150,55,-121978.59947131749,-137999.9999999999,16021.400528682423
95,150,60,-163871.31330706266,-179999.9999999997,16128.686692937057
95,150,65,-165133.68548770735,-171999.99999999988,6866.314512292537
95,150,70,-153524.39302388867,-161999.99999999974,8475.606976111078
95,150,75,-131704.1894932893,-166000.0,34295.8105067107
95,150,80,-177415.41798919148,-213999.9999999997,36584.58201080821
95,150,85,-151912.42549398483,-163999.9999999997,12087.57450601488
95,150,90,-128643.71698552708,-127999.99999999975,-643.7169855273187
95,155,5,7181.003125768402,32000.00000000003,-24818.996874231627
95,155,10,-10156.014376996356,12000.0000000001,-22156.014376996456
95,155,15,4988.307861268826,64000.00000000006,-59011.69213873123
95,155,20,-11058.251080321956,40000.00000000021,-51058.25108032217
95,155,25,-13649.046256757803,28000.000000000113,-41649.046256757916
95,155,30,-12309.092618476909,1999.9999999999573,-14309.092618476867
95,155,35,-46856.2649888378,-3999.9999999999145,-42856.26498883789
95,155,40,-36273.58618518032,-21999.999999999887,-14273.58618518043
95,155,45,-47150.19450929749,-23999.999999999844,-23150.194509297653
95,155,50,-24629.237745248305,-3999.9999999999145,-20629.237745248392
95,155,55,-122093.11788318178,-137999.9999999999,15906.882116818128
95,155,60,-163986.5985832921,-179999.9999999997,16013.401416707598
95,155,65,-165182.76480707776,-171999.99999999988,6817.235192922124
95,155,70,-153584.97530873652,-161999.99999999974,8415.024691263225
95,155,75,-131949.3304686863,-166000.0,34050.669531313695
95,155,80,-177676.91873771197,-213999.9999999997,36323.08126228774
95,155,85,-151998.82554579317,-163999.9999999997,12001.17445420655
95,155,90,-128639.1157993361,-127999.99999999975,-639.1157993363431
95,160,5,7789.520726441209,32000.00000000003,-24210.47927355882
95,160,10,-9612.788364378574,12000.0000000001,-21612.788364378674
95,160,15,6435.169452568123,64000.00000000006,-57564.830547431935
95,160,20,-9806.393698680324,40000.00000000021,-49806.393698680535
95,160,25,-12627.885819577245,28000.000000000113,-40627.88581957736
95,160,30,-11958.259151994589,1999.9999999999573,-13958.259151994547
95,160,35,-45805.505698405635,-3999.9999999999145,-41805.50569840572
95,160,40,-35923.6232732054,-21999.999999999887,-13923.62327320551
95,160,45,-46582.5929704725,-23999.999999999844,-22582.59297047266
95,160,50,-24123.44557644873,-3999.9999999999145,-20123.445576448816
95,160,55,-122483.12630249713,-137999.9999999999,15516.873697502791
95,160,60,-164379.21866612966,-179999.9999999997,15620.781333870062
95,160,65,-165349.91127249863,-171999.99999999988,6650.088727501264
95,160,70,-153791.29672699037,-161999.99999999974,8208.70327300935
95,160,75,-132784.1922412832,-166000.0,33215.80775871681
95,160,80,-178567.49599878248,-213999.9999999997,35432.50400121723
95,160,85,-152293.07296929447,-163999.9999999997,11706.927030705247
95,160,90,-128623.44581820289,-127999.99999999975,-623.4458182031401
95,165,5,7740.858811306902,32000.00000000003,-24259.141188693127
95,165,10,-9656.229043983452,12000.0000000001,-21656.229043983552
95,165,15,6319.466873235899,64000.00000000006,-57680.53312676416
95,165,20,-9906.502187897982,40000.00000000021,-49906.50218789819
95,165,25,-12709.54594325757,28000.000000000113,-40709.54594325768
95,165,30,-11986.314590906073,1999.9999999999573,-13986.314590906031
95,165,35,-45889.53278219264,-3999.9999999999145,-41889.53278219273
95,165,40,-35951.60909564316,-21999.999999999887,-13951.609095643267
95,165,45,-46627.9829113417,-23999.999999999844,-22627.982911341856
95,165,50,-24163.892747683407,-3999.9999999999145,-20163.89274768349
95,165,55,-122451.93812226798,-137999.9999999999,15548.061877731934
95,165,60,-164347.82163647932,-179999.9999999997,15652.178363520381
95,165,65,-165336.54490954327,-171999.99999999988,6663.455090456611
95,165,70,-153774.7976227174,-161999.99999999974,8225.202377282358
95,165,75,-132717.43004298018,-166000.0,33282.56995701982
95,165,80,-178496.278346161,-213999.9999999997,35503.72165383869
95,165,85,-152269.54260117514,-163999.9999999997,11730.457398824556
95,165,90,-128624.69891472996,-127999.99999999975,-624.6989147302038
95,170,5,7900.318415455073,32000.00000000003,-24099.681584544956
95,170,10,-9513.878839421994,12000.0000000001,-21513.878839422094
95,170,15,6698.611168077485,64000.00000000006,-57301.38883192257
95,170,20,-9578.45796648872,40000.00000000021,-49578.45796648893
95,170,25,-12441.954933721365,28000.000000000113,-40441.95493372148
95,170,30,-11894.380083793465,1999.9999999999573,-13894.380083793421
95,170,35,-45614.18551151045,-3999.9999999999145,-41614.185511510535
95,170,40,-35859.90271385837,-21999.999999999887,-13859.902713858482
95,170,45,-46479.2451976012,-23999.999999999844,-22479.245197601358
95,170,50,-24031.351932218327,-3999.9999999999145,-20031.35193221841
95,170,55,-122554.13826913261,-137999.9999999999,15445.861730867295
95,170,60,-164450.70615932744,-179999.9999999997,15549.293840672273
95,170,65,-165380.34497248527,-171999.99999999988,6619.655027514622
95,170,70,-153828.8633254114,-161999.99999999974,8171.136674588341
95,170,75,-132936.2022323623,-166000.0,33063.797767637705
95,170,80,-178729.65055652382,-213999.9999999997,35270.349443475905
95,170,85,-152346.64896197928,-163999.9999999997,11653.351038020432
95,170,90,-128620.59265882915,-127999.99999999975,-620.592658829393
95,175,5,6985.6768728920615,32000.00000000003,-25014.323127107968
95,175,10,-10330.382877418158,12000.0000000001,-22330.38287741826
95,175,15,4523.884066876148,64000.00000000006,-59476.11593312391
95,175,20,-11460.081054050403,40000.00000000021,-51460.08105405061
95,175,25,-13976.825505146855,28000.000000000113,-41976.82550514697
95,175,30,-12421.705608332653,1999.9999999999573,-14421.70560833261
95,175,35,-47193.54508500625,-3999.9999999999145,-43193.545085006335
95,175,40,-36385.91973833667,-21999.999999999887,-14385.919738336781
95,175,45,-47332.38723730232,-23999.999999999844,-23332.38723730248
95,175,50,-24791.590467596165,-3999.9999999999145,-20791.590467596252
95,175,55,-121967.93024185332,-137999.9999999999,16032.0697581466
95,175,60,-163860.57263186545,-179999.9999999997,16139.427368134253
95,175,65,-165129.11296079413,-171999.99999999988,6870.887039205755
95,175,70,-153518.74881098015,-161999.99999999974,8481.251189019582
95,175,75,-131681.35067396754,-166000.0,34318.64932603246
95,175,80,-177391.054994232,-213999.9999999997,36608.94500576771
95,175,85,-151904.37594139803,-163999.9999999997,12095.624058601692
95,175,90,-128644.14565992518,-127999.99999999975,-644.1456599254328
95,180,5,7185.427599549486,32000.00000000003,-24814.572400450543
95,180,10,-10152.064632161744,12000.0000000001,-22152.064632161844
95,180,15,4998.827854722556,64000.00000000006,-59001.1721452775
95,180,20,-11049.148943988344,40000.00000000021,-51049.148943988555
95,180,25,-13641.621496035044,28000.000000000113,-41641.62149603516
95,180,30,-12306.541741604553,1999.9999999999573,-14306.541741604511
95,180,35,-46848.6250176593,-3999.9999999999145,-42848.62501765939
95,180,40,-36271.04163802725,-21999.999999999887,-14271.041638027362
95,180,45,-47146.067532322864,-23999.999999999844,-23146.06753232302
95,180,50,-24625.560178343003,-3999.9999999999145,-20625.56017834309
95,180,55,-122095.95359742202,-137999.9999999999,15904.046402577891
95,180,60,-163989.4532866902,-179999.9999999997,16010.546713309504
95,180,65,-165183.9801131807,-171999.99999999988,6816.0198868191665
95,180,70,-153586.47545220735,-161999.99999999974,8413.524547792385
95,180,75,-131955.4006694818,-166000.0,34044.59933051819
95,180,80,-177683.39404054178,-213999.9999999997,36316.60595945792
95,180,85,-152000.96499091192,-163999.9999999997,11999.0350090878
95,180,90,-128639.00186438895,-127999.99999999975,-639.0018643891908
95,185,5,6971.598293412855,32000.00000000003,-25028.401706587174
95,185,10,-10342.950879700022,12000.0000000001,-22342.95087970012
95,185,15,4490.409676183095,64000.00000000006,-59509.59032381696
95,185,20,-11489.04385418073,40000.00000000021,-51489.04385418094
95,185,25,-14000.45093251325,28000.000000000113,-42000.45093251336
95,185,30,-12429.822443139692,1999.9999999999573,-14429.82244313965
95,185,35,-47217.85530736877,-3999.9999999999145,-43217.85530736886
95,185,40,-36394.01643211441,-21999.999999999887,-14394.016432114522
95,185,45,-47345.519188404534,-23999.999999999844,-23345.51918840469
95,185,50,-24803.29240561823,-3999.9999999999145,-20803.292405618315
95,185,55,-121958.90706072787,-137999.9999999999,16041.092939272043
95,185,60,-163851.48902765213,-179999.9999999997,16148.510972347589
95,185,65,-165125.24588316894,-171999.99999999988,6874.754116830945
95,185,70,-153513.97538703657,-161999.99999999974,8486.024612963176
95,185,75,-131662.0354268709,-166000.0,34337.96457312911
95,185,80,-177370.45072126028,-213999.9999999997,36629.549278739425
95,185,85,-151897.56827349533,-163999.9999999997,12102.431726504368
95,185,90,-128644.50819845255,-127999.99999999975,-644.5081984527943
95,190,5,7151.935769058538,32000.00000000003,-24848.06423094149
95,190,10,-10181.9629186086,12000.0000000001,-22181.9629186087
95,190,15,4919.194918705449,64000.00000000006,-59080.80508129461
95,190,20,-11118.049161793766,40000.00000000021,-51118.04916179398
95,190,25,-13697.824524884662,28000.000000000113,-41697.824524884774
95,190,30,-12325.851051601483,1999.9999999999573,-14325.85105160144
95,190,35,-46906.45711980891,-3999.9999999999145,-42906.457119809
95,190,40,-36290.30303410359,-21999.999999999887,-14290.303034103701
95,190,45,-47177.307408546185,-23999.999999999844,-23177.307408546338
95,190,50,-24653.398166204577,-3999.9999999999145,-20653.398166204664
95,190,55,-122074.48816099863,-137999.9999999999,15925.511839001276
95,190,60,-163967.84410850506,-179999.9999999997,16032.155891494653
95,190,65,-165174.78064042784,-171999.99999999988,6825.219359572045
95,190,70,-153575.119853028,-161999.99999999974,8424.88014697172
95,190,75,-131909.451219638,-166000.0,34090.548780362005
95,190,80,-177634.37809978036,-213999.9999999997,36365.62190021935
95,190,85,-151984.7700857532,-163999.9999999997,12015.229914246514
95,190,90,-128639.86431495953,-127999.99999999975,-639.8643149597731
95,195,5,5304.3801439872805,32000.00000000003,-26695.61985601275
95,195,10,-11831.282961590665,12000.0000000001,-23831.282961590765
95,195,15,526.2944196089666,64000.00000000006,-63473.70558039109
95,195,20,-14918.886055717187,40000.00000000021,-54918.8860557174
95,195,25,-16798.229028759608,28000.000000000113,-44798.22902875972
95,195,30,-13391.036912694064,1999.9999999999573,-15391.036912694022
95,195,35,-50096.728420897634,-3999.9999999999145,-46096.72842089772
95,195,40,-37352.84575410165,-21999.999999999887,-15352.845754101761
95,195,45,-48900.635402174885,-23999.999999999844,-24900.63540217504
95,195,50,-26189.063142122177,-3999.9999999999145,-22189.063142122264
95,195,55,-120890.36095065252,-137999.9999999999,17109.639049347385
95,195,60,-162775.78747487537,-179999.9999999997,17224.212525124334
95,195,65,-164667.2975502795,-171999.99999999988,7332.702449720382
95,195,70,-152948.69541362618,-161999.99999999974,9051.304586373573
95,195,75,-129374.67890999086,-166000.0,36625.321090009136
95,195,80,-174930.44476008377,-213999.9999999997,39069.55523991593
95,195,85,-151091.38839580456,-163999.9999999997,12908.611604195143
95,195,90,-128687.44085466092,-127999.99999999975,-687.4408546611719
100,5,5,-27036.358159195363,-48000.000000000044,20963.64184080468
100,5,10,-32803.33147549043,-16000.000000000015,-16803.331475490417
100,5,15,-48751.08111966468,-35999.99999999994,-12751.081119664743
100,5,20,-52834.22604429217,16000.000000000015,-68834.22604429218
100,5,25,-64731.50498155928,-7999.999999999829,-56731.504981559454
100,5,30,-62413.553724308666,-19999.999999999927,-42413.55372430874
100,5,35,-46810.45007116522,-46000.00000000009,-810.450071165135
100,5,40,-96250.57388561638,-51999.999999999956,-44250.573885616424
100,5,45,-70756.42006642077,-69999.99999999993,-756.4200664208419
100,5,50,-86263.9212525063,-71999.99999999988,-14263.921252506427
100,5,55,-62427.79091565813,-51999.999999999956,-10427.79091565817
100,5,60,-140830.9160337298,-185999.99999999994,45169.08396627015
100,5,65,-182668.82601949648,-227999.99999999977,45331.17398050327
100,5,70,-188662.59724828138,-219999.99999999994,31337.402751718553
100,5,75,-176231.24703478583,-209999.9999999998,33768.752965213964
100,5,80,-141221.58360937104,-214000.00000000006,72778.41639062903
100,5,85,-185763.66330573274,-261999.99999999974,76236.336694267
100,5,90,-172774.21655560724,-211999.99999999974,39225.78344439249
100,5,95,-156008.89824459312,-175999.9999999998,19991.101755406668
100,10,5,-34781.48414952728,-48000.000000000044,13218.515850472764
100,10,10,-26595.253684270756,-16000.000000000015,-10595.25368427074
100,10,15,-44040.128197710204,-35999.99999999994,-8040.1281977102635
100,10,20,-27403.064931707282,16000.000000000015,-43403.0649317073
100,10,25,-43771.756811846484,-7999.999999999829,-35771.75681184665
100,10,30,-46743.6467593329,-19999.999999999927,-26743.646759332973
100,10,35,-46511.02509731218,-46000.00000000009,-511.025097312095
100,10,40,-79901.97031324037,-51999.999999999956,-27901.970313240417
100,10,45,-70476.95675749125,-69999.99999999993,-476.95675749131965
100,10,50,-80994.0417126928,-71999.99999999988,-8994.041712692902
100,10,55,-58575.18958541564,-51999.999999999956,-6575.189585415685
100,10,60,-157518.86790980588,-185999.99999999994,28481.132090194063
100,10,65,-199416.66289034323,-227999.99999999977,28583.337109656542
100,10,70,-200240.36290393228,-219999.99999999994,19759.637096067672
100,10,75,-188707.28761199582,-209999.9999999998,21292.712388003958
100,10,80,-168109.946261374,-214000.00000000006,45890.05373862607
100,10,85,-213929.57251284202,-261999.99999999974,48070.42748715771
100,10,90,-187266.38529009436,-211999.99999999974,24733.614709905367
100,10,95,-163394.71426630145,-175999.9999999998,12605.285733698342
100,15,5,-43967.511355046874,-48000.000000000044,4032.4886449531687
100,15,10,-19232.22672314548,-16000.000000000015,-3232.2267231454653
100,15,15,-38452.750825280746,-35999.99999999994,-2452.750825280801
100,15,20,2759.302748272241,16000.000000000015,-13240.697251727774
100,15,25,-18912.66257010513,-7999.999999999829,-10912.662570105302
100,15,30,-28158.51439765008,-19999.999999999927,-8158.514397650154
100,15,35,-46155.89517957302,-46000.00000000009,-155.89517957293288
100,15,40,-60511.8768046821,-51999.999999999956,-8511.876804682144
100,15,45,-70145.50216760134,-69999.99999999993,-145.50216760141345
100,15,50,-74743.75516048352,-71999.99999999988,-2743.7551604836276
100,15,55,-54005.851310505044,-51999.999999999956,-2005.8513105050886
100,15,60,-177311.44199180184,-185999.99999999994,8688.558008198115
100,15,65,-219280.26295588704,-227999.99999999977,8719.73704411272
100,15,70,-213972.0530565132,-219999.99999999994,6027.946943486737
100,15,75,-203504.36751779425,-209999.9999999998,6495.632482205536
100,15,80,-200000.6128743507,-214000.00000000006,13999.387125649353
100,15,85,-247335.46010817253,-261999.99999999974,14664.53989182721
100,15,90,-204454.6733086698,-211999.99999999974,7545.326691329941
100,15,95,-172154.5855705341,-175999.9999999998,3845.414429465677
100,20,5,-47426.696414418766,-48000.000000000044,573.3035855812798
100,20,10,-16459.529420401504,-16000.000000000015,-459.5294204014916
100,20,15,-36348.7104283432,-35999.99999999994,-348.71042834325374
100,20,20,14117.554721570747,16000.000000000015,-1882.4452784292682
100,20,25,-9551.465888815159,-7999.999999999829,-1551.4658888153301
100,20,30,-21159.905450209484,-19999.999999999927,-1159.9054502095562
100,20,35,-46022.16379841173,-46000.00000000009,-22.163798411647573
100,20,40,-53210.14339327592,-51999.999999999956,-1210.1433932759587
100,20,45,-70020.6862118508,-69999.99999999993,-20.686211850872407
100,20,50,-72390.08285204488,-71999.99999999988,-390.08285204499856
100,20,55,-52285.17420622982,-51999.999999999956,-285.1742062298681
100,20,60,-184764.73763519077,-185999.99999999994,1235.2623648091567
100,20,65,-226760.30487550827,-227999.99999999977,1239.695124491489
100,20,70,-219142.99979474957,-219999.99999999994,857.0002052503728
100,20,75,-209076.50839951448,-209999.9999999998,923.4916004853155
100,20,80,-212009.69090263412,-214000.00000000006,1990.3090973659494
100,20,85,-259915.1253627441,-261999.99999999974,2084.874637255647
100,20,90,-210927.272156876,-211999.99999999974,1072.7278431237412
100,20,95,-175453.29297251248,-175999.9999999998,546.7070274873067
100,25,5,-40943.60163946091,-48000.000000000044,7056.398360539131
100,25,10,-21656.030644658982,-16000.000000000015,-5656.030644658967
100,25,15,-40292.036116204166,-35999.99999999994,-4292.036116204228
100,25,20,-7169.720390017828,16000.000000000015,-23169.720390017843
100,25,25,-27095.923398366172,-7999.999999999829,-19095.923398366343
100,25,30,-34276.47606449286,-19999.999999999927,-14276.476064492932
100,25,35,-46272.79890569104,-46000.00000000009,-272.7989056909477
100,25,40,-66894.82025072572,-51999.999999999956,-14894.820250725761
100,25,45,-70254.61231197816,-69999.99999999993,-254.61231197823443
100,25,50,-76801.26074016058,-71999.99999999988,-4801.2607401606965
100,25,55,-55510.01258655685,-51999.999999999956,-3510.0125865568934
100,25,60,-170796.0076561578,-185999.99999999994,15203.992343842137
100,25,65,-212741.4478750194,-227999.99999999977,15258.552124980359
100,25,70,-209451.77564661662,-219999.99999999994,10548.224353383312
100,25,75,-198633.37892954363,-209999.9999999998,11366.621070456154
100,25,80,-189502.65826895298,-214000.00000000006,24497.341731047072
100,25,85,-236338.71627133794,-261999.99999999974,25661.283728661798
100,25,90,-198796.53296455787,-211999.99999999974,13203.467035441852
100,25,95,-169270.96032628976,-175999.9999999998,6729.039673710044
100,30,5,-34546.05155177951,-48000.000000000044,13453.948448220537
100,30,10,-26783.96383349642,-16000.000000000015,-10783.963833496402
100,30,15,-44183.329468505246,-35999.99999999994,-8183.3294685053015
100,30,20,-28176.10907998219,16000.000000000015,-44176.109079982205
100,30,25,-44408.88110987525,-7999.999999999829,-36408.88110987542
100,30,30,-47219.973020240126,-19999.999999999927,-27219.973020240195
100,30,35,-46520.126872998306,-46000.00000000009,-520.1268729982203
100,30,40,-80398.92726570282,-51999.999999999956,-28398.92726570286
100,30,45,-70485.45174813163,-69999.99999999993,-485.4517481317038
100,30,50,-81154.2329647686,-71999.99999999988,-9154.23296476871
100,30,55,-58692.299099243784,-51999.999999999956,-6692.299099243831
100,30,60,-157011.59561156583,-185999.99999999994,28988.40438843411
100,30,65,-198907.57023696596,-227999.99999999977,29092.42976303382
100,30,70,-199888.4275774021,-219999.99999999994,20111.57242259785
100,30,75,-188328.04695840727,-209999.9999999998,21671.95304159251
100,30,80,-167292.60680475994,-214000.00000000006,46707.39319524012
100,30,85,-213073.39881330053,-261999.99999999974,48926.60118669922
100,30,90,-186825.8593468859,-211999.99999999974,25174.14065311383
100,30,95,-163170.20379937702,-175999.9999999998,12829.796200622766
